sample_id,true_action,base_prediction,mobilenet_prediction,resnet18_prediction,base_confidence,mobilenet_confidence,resnet18_confidence,mobilenet_outcome,resnet18_outcome,mobilenet_true_rank,resnet18_true_rank,mobilenet_selected_view_weights,resnet18_selected_view_weights,view_valid_count,hand_head_roi_valid,two_hand_roi_valid
train__c28__user4__3-2-2,Jog_in_place,Jog_in_place,Jog_in_place,Jog_in_place,0.3856824365127405,0.3914246747147366,0.3967801163463078,retained_correct,retained_correct,1,1,"{""global_context"": 0.4953000973432492, ""left_interaction"": 0.39412227043738735, ""right_interaction"": 0.09246497276501778, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.018112613604618952}","{""global_context"": 0.9999839587089343, ""left_interaction"": 1.5565055946353823e-06, ""right_interaction"": 3.608371956103768e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.4315535409901387e-05}",147,False,True
train__c28__user4__3-2-3,Jog_in_place,Walk,Walk,Walk,0.5411633624627697,0.5495099420386177,0.5492450041082341,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 0.5823257200179561, ""left_interaction"": 0.24369690495152627, ""right_interaction"": 0.16557564273957284, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.008401668840839017}","{""global_context"": 0.9999905863115864, ""left_interaction"": 6.270297754165386e-06, ""right_interaction"": 1.2999511044096922e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.8971070183456064e-06}",107,False,True
train__c29__user17__4-1-1,Do_squats,Check_the_time,Check_the_time,Check_the_time,0.3604522288443111,0.41950782111845664,0.41079495458617593,unchanged_wrong,unchanged_wrong,13,14,"{""global_context"": 0.9981778186300526, ""left_interaction"": 2.2842358980003905e-05, ""right_interaction"": 0.0017955662763637044, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.013233790275358e-06}","{""global_context"": 1.0, ""left_interaction"": 1.6474224600984663e-17, ""right_interaction"": 4.652201148908661e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.190028993133683e-21}",139,False,True
train__c29__user17__4-1-2,Do_squats,Take_off_clothes,Take_off_clothes,Take_off_clothes,0.38214680955828495,0.42691941290285174,0.4190509655523672,unchanged_wrong,unchanged_wrong,6,6,"{""global_context"": 0.9991261742331765, ""left_interaction"": 0.00015002492264929143, ""right_interaction"": 0.0007239223711869934, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.6492194276906957e-09}","{""global_context"": 1.0, ""left_interaction"": 5.369450739692917e-18, ""right_interaction"": 9.936552979218123e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.8562706347710745e-20}",70,False,True
train__c29__user17__4-1-3,Do_squats,Check_the_time,Check_the_time,Check_the_time,0.34905762369664944,0.3863281021014986,0.38099846536573306,unchanged_wrong,unchanged_wrong,7,7,"{""global_context"": 0.9968974373557351, ""left_interaction"": 3.766733491581611e-06, ""right_interaction"": 0.0030955750156532636, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.182621598667042e-06}","{""global_context"": 1.0, ""left_interaction"": 1.7580530974974825e-17, ""right_interaction"": 4.111356008098643e-20, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.720272588335614e-20}",74,False,True
train__c29__user23__1-2-1,Do_squats,Do_squats,Do_squats,Do_squats,0.9450851471990482,0.946224241763851,0.9460817437324522,retained_correct,retained_correct,1,1,"{""global_context"": 0.9841001572147492, ""left_interaction"": 0.002354883618893162, ""right_interaction"": 0.001380970641489952, ""hand_head_union"": 1.017841690730664e-05, ""two_hand_table_context"": 0.012153840834094633}","{""global_context"": 1.0, ""left_interaction"": 2.0953070410415704e-15, ""right_interaction"": 7.14135936958012e-16, ""hand_head_union"": 2.8289355478375346e-19, ""two_hand_table_context"": 4.082163808826784e-16}",110,True,True
train__c29__user23__1-2-2,Do_squats,Do_squats,Do_squats,Do_squats,0.3615625605412297,0.3886998896318884,0.3812097452611121,retained_correct,retained_correct,1,1,"{""global_context"": 0.9587018966674805, ""left_interaction"": 0.04003663460413615, ""right_interaction"": 0.0005883768200874329, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0006730900456508001}","{""global_context"": 1.0, ""left_interaction"": 2.8648365508569345e-13, ""right_interaction"": 1.3604464957639914e-15, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.956765899988379e-16}",99,False,True
train__c29__user23__1-2-3,Do_squats,Do_squats,Do_squats,Do_squats,0.9697555079373208,0.9701716782956871,0.9700189378543157,retained_correct,retained_correct,1,1,"{""global_context"": 0.8566643108021129, ""left_interaction"": 0.05273462425578724, ""right_interaction"": 0.09060111370953647, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 1.9672765626129032e-13, ""right_interaction"": 1.64736561079588e-14, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",66,False,False
train__c29__user23__6-1-1,Do_squats,Take_off_clothes,Take_off_clothes,Take_off_clothes,0.25012962557995855,0.2727449790410662,0.2772497154684692,unchanged_wrong,unchanged_wrong,11,11,"{""global_context"": 0.9378741208244773, ""left_interaction"": 0.02774131648680743, ""right_interaction"": 0.03424455137813792, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0001400024356210933}","{""global_context"": 1.0, ""left_interaction"": 1.8001846734139936e-16, ""right_interaction"": 1.6755474809946677e-17, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.071311389819478e-17}",114,False,True
train__c29__user23__6-1-2,Do_squats,Check_the_time,Check_the_time,Check_the_time,0.3151576479362671,0.35114886697251346,0.3506911050852619,unchanged_wrong,unchanged_wrong,7,7,"{""global_context"": 0.9059313044828528, ""left_interaction"": 0.0010159437489860197, ""right_interaction"": 0.09276343093198888, ""hand_head_union"": 0.0002806681920500363, ""two_hand_table_context"": 8.67656575899352e-06}","{""global_context"": 1.0, ""left_interaction"": 2.1950260922485368e-16, ""right_interaction"": 3.4093368851607066e-17, ""hand_head_union"": 7.578220534249703e-19, ""two_hand_table_context"": 6.247683255212197e-17}",59,True,True
train__c29__user23__6-1-3,Do_squats,Take_off_clothes,Take_off_clothes,Take_off_clothes,0.2540458784207564,0.26557906329669195,0.26306771881590796,unchanged_wrong,unchanged_wrong,6,6,"{""global_context"": 0.9671716008867536, ""left_interaction"": 0.0005305876090590443, ""right_interaction"": 0.03153500812394278, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0007627476006746292}","{""global_context"": 1.0, ""left_interaction"": 7.633571337450664e-17, ""right_interaction"": 9.622002167883961e-18, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.367947738665454e-17}",99,False,True
train__c29__user23__6-3-1,Do_squats,Sit_down,Sit_down,Sit_down,0.5744300072179555,0.5955442350905619,0.5940470836722451,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.9972818692525228, ""left_interaction"": 0.0004524314620842536, ""right_interaction"": 0.0022595046708981195, ""hand_head_union"": 6.066175653055931e-06, ""two_hand_table_context"": 4.139211758532232e-08}","{""global_context"": 1.0, ""left_interaction"": 2.1444692267606758e-14, ""right_interaction"": 5.252183850859191e-18, ""hand_head_union"": 8.808141418244945e-20, ""two_hand_table_context"": 5.358307125410117e-20}",149,True,True
train__c29__user23__6-3-2,Do_squats,Do_squats,Do_squats,Do_squats,0.8939717993345876,0.8955923822379297,0.8953097485497954,retained_correct,retained_correct,1,1,"{""global_context"": 0.8724927594584804, ""left_interaction"": 0.11751630998426868, ""right_interaction"": 0.009989212597570112, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.7315563332710054e-06}","{""global_context"": 1.0, ""left_interaction"": 4.958240149660261e-16, ""right_interaction"": 5.95126135661803e-15, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.191523842648753e-16}",95,False,True
train__c29__user23__6-3-3,Do_squats,Do_squats,Do_squats,Do_squats,0.8627943632766414,0.864281401315433,0.8630113615783577,retained_correct,retained_correct,1,1,"{""global_context"": 0.9763531223420174, ""left_interaction"": 0.023506843274639498, ""right_interaction"": 0.00013948509830140297, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.864927046669406e-07}","{""global_context"": 1.0, ""left_interaction"": 5.0372472161245154e-17, ""right_interaction"": 9.031607487175256e-18, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.205821138457747e-20}",97,False,True
train__c29__user24__6-3-1,Do_squats,Do_squats,Do_squats,Do_squats,0.9236112743822864,0.9259729940845497,0.9253368415509794,retained_correct,retained_correct,1,1,"{""global_context"": 0.9797282218933105, ""left_interaction"": 0.02022531007726987, ""right_interaction"": 4.6461059052186705e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 1.8219378704604515e-16, ""right_interaction"": 5.007919070333507e-18, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",142,False,False
train__c29__user24__6-3-2,Do_squats,Do_squats,Do_squats,Do_squats,0.9765117238134504,0.9769761942742538,0.9769241567480476,retained_correct,retained_correct,1,1,"{""global_context"": 0.9992372989654541, ""left_interaction"": 0.0006274951932330927, ""right_interaction"": 0.00013520677263538042, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.729054350766243e-11}","{""global_context"": 1.0, ""left_interaction"": 4.542864067885782e-18, ""right_interaction"": 3.01867101696665e-18, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.0488437986728807e-20}",135,False,True
train__c29__user24__6-3-3,Do_squats,Sit_down,Sit_down,Sit_down,0.748621803337952,0.75002589130799,0.7497579737766554,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.9999675750732422, ""left_interaction"": 1.0078498462462448e-07, ""right_interaction"": 3.22692358167842e-05, ""hand_head_union"": 5.7786024854067364e-08, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 8.979557077753919e-18, ""right_interaction"": 2.410773392968844e-18, ""hand_head_union"": 1.278462975083684e-18, ""two_hand_table_context"": 0.0}",116,True,False
train__c30__user17__2-2-1,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.8750956106103425,0.8754585735618802,0.8755302260472889,retained_correct,retained_correct,1,1,"{""global_context"": 0.13147019051216743, ""left_interaction"": 0.37997665920773066, ""right_interaction"": 0.47774948944916595, ""hand_head_union"": 0.005645702014098296, ""two_hand_table_context"": 0.005157910488747261}","{""global_context"": 0.9999986597009607, ""left_interaction"": 1.071908578474855e-07, ""right_interaction"": 1.283098803518491e-06, ""hand_head_union"": 1.6605453873803272e-12, ""two_hand_table_context"": 2.834185776458388e-12}",117,True,True
train__c30__user17__2-2-2,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.7846922827358621,0.7850476442160086,0.7851829761210012,retained_correct,retained_correct,1,1,"{""global_context"": 0.1315288654593534, ""left_interaction"": 0.4648284024970476, ""right_interaction"": 0.4008443078329397, ""hand_head_union"": 9.75037204794759e-07, ""two_hand_table_context"": 0.0027973698668701703}","{""global_context"": 0.999999112861101, ""left_interaction"": 2.2117663235782625e-07, ""right_interaction"": 6.884893505335893e-07, ""hand_head_union"": 5.1502931441590953e-14, ""two_hand_table_context"": 1.0536874990101313e-11}",132,True,True
train__c30__user17__2-2-3,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.6412450690665242,0.6407453362785007,0.6414733360570821,retained_correct,retained_correct,1,1,"{""global_context"": 0.0008262440233546145, ""left_interaction"": 0.5128486857694738, ""right_interaction"": 0.486325039583094, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999565797693589, ""left_interaction"": 4.196722361752216e-05, ""right_interaction"": 1.4024257432217435e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",51,False,False
train__c30__user4__3-2-1,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.63272081309742,0.6333596989943192,0.6332239755955298,retained_correct,retained_correct,1,1,"{""global_context"": 0.14088241755962372, ""left_interaction"": 0.4710260033607483, ""right_interaction"": 0.38727301359176636, ""hand_head_union"": 0.0004036581376567483, ""two_hand_table_context"": 0.00041492198943160474}","{""global_context"": 0.9999697208404541, ""left_interaction"": 8.177275958587416e-06, ""right_interaction"": 2.070510709017981e-05, ""hand_head_union"": 4.6395829400580624e-08, ""two_hand_table_context"": 1.3727311625189031e-06}",101,True,True
train__c30__user4__3-2-2,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.6909534877519364,0.6919036229942377,0.6911322144850088,retained_correct,retained_correct,1,1,"{""global_context"": 0.18522615866227585, ""left_interaction"": 0.2798958041451194, ""right_interaction"": 0.5348780371926047, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999914169311523, ""left_interaction"": 1.1234327427122148e-06, ""right_interaction"": 7.483848259487951e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",33,False,False
train__c30__user4__3-2-3,Do_jumping_jacks,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.48685862646252337,0.48731317823021325,0.4876982929264845,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.2547366536896804, ""left_interaction"": 0.1512080554304452, ""right_interaction"": 0.5396353622962689, ""hand_head_union"": 0.018378290636786098, ""two_hand_table_context"": 0.0360416132828285}","{""global_context"": 0.9999362682474071, ""left_interaction"": 1.8971486434597394e-05, ""right_interaction"": 2.5852583348751068e-05, ""hand_head_union"": 1.286348143711903e-07, ""two_hand_table_context"": 1.874588558386112e-05}",95,True,True
train__c31__user17__3-1-1,Do_stretching_exercises,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.44838894146273983,0.44939664294613296,0.44872797742796755,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.004309851303696632, ""left_interaction"": 0.4133274555206299, ""right_interaction"": 0.4637928485870361, ""hand_head_union"": 0.007753895968198777, ""two_hand_table_context"": 0.11081596612930297}","{""global_context"": 0.9999830245971679, ""left_interaction"": 1.515775511506945e-06, ""right_interaction"": 1.0016540181823075e-05, ""hand_head_union"": 1.5559364907602456e-11, ""two_hand_table_context"": 5.411041638581082e-06}",64,True,True
train__c31__user17__3-1-2,Do_stretching_exercises,Do_jumping_jacks,Do_jumping_jacks,Do_jumping_jacks,0.5274893477906956,0.5282428123052602,0.5278959189751676,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.005937300622463226, ""left_interaction"": 0.7078899236825796, ""right_interaction"": 0.23494749802809495, ""hand_head_union"": 0.05122531377352201, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999968455387995, ""left_interaction"": 2.651241594811346e-07, ""right_interaction"": 2.9379398956035193e-06, ""hand_head_union"": 1.1867327360120656e-08, ""two_hand_table_context"": 0.0}",81,True,False
train__c31__user17__3-1-3,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.5589205887508102,0.5602638323118986,0.5592673576856954,retained_correct,retained_correct,1,1,"{""global_context"": 0.05125678437096732, ""left_interaction"": 0.48060267312186106, ""right_interaction"": 0.4681358337402344, ""hand_head_union"": 4.7393399914394e-06, ""two_hand_table_context"": 0.0}","{""global_context"": 0.999976566859654, ""left_interaction"": 5.296231912715095e-06, ""right_interaction"": 1.802272579100515e-05, ""hand_head_union"": 2.5840458741020557e-11, ""two_hand_table_context"": 0.0}",83,True,False
train__c31__user17__4-1-1,Do_stretching_exercises,Check_the_time,Check_the_time,Check_the_time,0.1778270734277798,0.19571163556291657,0.1937545433203965,unchanged_wrong,unchanged_wrong,5,5,"{""global_context"": 0.9581785202026367, ""left_interaction"": 5.406358468462713e-06, ""right_interaction"": 0.04181603093942007, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.2769872619743787e-08}","{""global_context"": 1.0, ""left_interaction"": 1.8400009583513976e-18, ""right_interaction"": 7.700917775336325e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.2881314032952065e-19}",75,False,True
train__c31__user17__4-1-2,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,Do_stretching_exercises,0.4161238853093633,0.43375965002525246,0.4323450655321265,retained_correct,retained_correct,1,1,"{""global_context"": 0.9801902770996094, ""left_interaction"": 0.0023377038538455962, ""right_interaction"": 0.013652040561040243, ""hand_head_union"": 0.003819949676593145, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 9.123108401183055e-16, ""right_interaction"": 2.025752085252564e-18, ""hand_head_union"": 7.941330776414958e-22, ""two_hand_table_context"": 0.0}",91,True,False
