sample_id,user_id,fold,label,c1_prediction,t2_prediction,c1_correct,t2_correct,retained_length,length_bucket,outcome
train__c36__user22__3-2-1,user22,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user22__3-2-2,user22,2,36,36,36,True,True,17,16-31,both_correct
train__c36__user22__3-2-3,user22,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user22__4-2-1,user22,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user22__4-2-2,user22,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user22__4-2-3,user22,2,36,3,36,False,True,4,<=15,t2_only
train__c36__user22__5-2-1,user22,2,36,36,36,True,True,14,<=15,both_correct
train__c36__user22__5-2-2,user22,2,36,36,36,True,True,15,<=15,both_correct
train__c36__user22__5-2-3,user22,2,36,36,36,True,True,14,<=15,both_correct
train__c36__user22__6-2-1,user22,2,36,36,36,True,True,13,<=15,both_correct
train__c36__user22__6-2-2,user22,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user2__1-2-1,user2,1,36,36,36,True,True,43,32-63,both_correct
train__c36__user2__1-2-2,user2,1,36,36,36,True,True,46,32-63,both_correct
train__c36__user2__1-2-3,user2,1,36,36,36,True,True,27,16-31,both_correct
train__c36__user2__2-1-1,user2,1,36,36,36,True,True,28,16-31,both_correct
train__c36__user2__2-1-2,user2,1,36,36,36,True,True,29,16-31,both_correct
train__c36__user2__2-1-3,user2,1,36,34,34,False,False,14,<=15,both_wrong
train__c36__user2__3-2-2,user2,1,36,5,36,False,True,65,>=64,t2_only
train__c36__user2__3-2-3,user2,1,36,5,5,False,False,49,32-63,both_wrong
train__c36__user2__4-1-1,user2,1,36,36,36,True,True,29,16-31,both_correct
train__c36__user2__4-1-2,user2,1,36,36,36,True,True,33,32-63,both_correct
train__c36__user2__4-1-3,user2,1,36,36,36,True,True,31,16-31,both_correct
train__c36__user2__4-3-1,user2,1,36,36,36,True,True,36,32-63,both_correct
train__c36__user2__4-3-2,user2,1,36,36,36,True,True,45,32-63,both_correct
train__c36__user2__4-3-3,user2,1,36,5,36,False,True,35,32-63,t2_only
train__c36__user2__5-2-1,user2,1,36,36,36,True,True,38,32-63,both_correct
train__c36__user2__5-2-2,user2,1,36,36,36,True,True,32,32-63,both_correct
train__c36__user2__5-2-3,user2,1,36,36,36,True,True,23,16-31,both_correct
train__c36__user2__6-1-1,user2,1,36,36,36,True,True,20,16-31,both_correct
train__c36__user2__6-1-2,user2,1,36,36,36,True,True,11,<=15,both_correct
train__c36__user2__7-2-1,user2,1,36,36,36,True,True,34,32-63,both_correct
train__c36__user2__7-2-2,user2,1,36,36,36,True,True,24,16-31,both_correct
train__c36__user2__7-2-3,user2,1,36,36,36,True,True,16,16-31,both_correct
train__c36__user2__7-3-1,user2,1,36,36,36,True,True,58,32-63,both_correct
train__c36__user2__7-3-2,user2,1,36,36,36,True,True,33,32-63,both_correct
train__c36__user2__7-3-3,user2,1,36,36,36,True,True,34,32-63,both_correct
train__c36__user3__1-2-1,user3,0,36,36,36,True,True,52,32-63,both_correct
train__c36__user3__1-2-2,user3,0,36,36,36,True,True,58,32-63,both_correct
train__c36__user3__1-2-3,user3,0,36,36,36,True,True,31,16-31,both_correct
train__c36__user3__2-2-1,user3,0,36,36,36,True,True,17,16-31,both_correct
train__c36__user3__2-2-2,user3,0,36,36,36,True,True,12,<=15,both_correct
train__c36__user3__2-2-3,user3,0,36,36,36,True,True,16,16-31,both_correct
train__c36__user3__3-2-1,user3,0,36,36,36,True,True,36,32-63,both_correct
train__c36__user3__3-2-2,user3,0,36,36,36,True,True,25,16-31,both_correct
train__c36__user3__3-2-3,user3,0,36,36,36,True,True,40,32-63,both_correct
train__c36__user3__5-2-1,user3,0,36,36,36,True,True,43,32-63,both_correct
train__c36__user3__5-2-2,user3,0,36,36,36,True,True,23,16-31,both_correct
train__c36__user3__5-2-3,user3,0,36,36,36,True,True,34,32-63,both_correct
train__c36__user3__6-1-1,user3,0,36,36,36,True,True,19,16-31,both_correct
train__c36__user3__6-1-2,user3,0,36,36,36,True,True,20,16-31,both_correct
train__c36__user3__6-1-3,user3,0,36,36,36,True,True,13,<=15,both_correct
train__c36__user3__6-2-1,user3,0,36,36,36,True,True,25,16-31,both_correct
train__c36__user3__6-2-2,user3,0,36,15,15,False,False,18,16-31,both_wrong
train__c36__user3__6-2-3,user3,0,36,12,13,False,False,17,16-31,both_wrong
train__c36__user3__7-1-1,user3,0,36,36,36,True,True,24,16-31,both_correct
train__c36__user3__7-1-2,user3,0,36,36,36,True,True,28,16-31,both_correct
train__c36__user3__7-1-3,user3,0,36,36,36,True,True,19,16-31,both_correct
train__c36__user6__1-1-1,user6,2,36,36,36,True,True,18,16-31,both_correct
train__c36__user6__1-1-2,user6,2,36,36,36,True,True,24,16-31,both_correct
train__c36__user6__1-1-3,user6,2,36,5,5,False,False,13,<=15,both_wrong
train__c36__user6__2-3-1,user6,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user6__2-3-2,user6,2,36,36,36,True,True,9,<=15,both_correct
train__c36__user6__2-3-3,user6,2,36,36,36,True,True,7,<=15,both_correct
train__c36__user6__3-1-1,user6,2,36,36,36,True,True,28,16-31,both_correct
train__c36__user6__3-1-2,user6,2,36,36,36,True,True,23,16-31,both_correct
train__c36__user6__3-1-3,user6,2,36,12,12,False,False,13,<=15,both_wrong
train__c36__user6__3-3-1,user6,2,36,36,36,True,True,43,32-63,both_correct
train__c36__user6__3-3-2,user6,2,36,36,36,True,True,40,32-63,both_correct
train__c36__user6__3-3-3,user6,2,36,29,29,False,False,26,16-31,both_wrong
train__c36__user6__5-2-1,user6,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user6__5-2-2,user6,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user6__5-2-3,user6,2,36,36,36,True,True,6,<=15,both_correct
train__c36__user6__5-3-1,user6,2,36,36,36,True,True,23,16-31,both_correct
train__c36__user6__5-3-2,user6,2,36,36,36,True,True,27,16-31,both_correct
train__c36__user6__5-3-3,user6,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user6__7-3-1,user6,2,36,36,36,True,True,20,16-31,both_correct
train__c36__user6__7-3-2,user6,2,36,36,36,True,True,19,16-31,both_correct
train__c36__user6__7-3-3,user6,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user7__1-2-1,user7,2,36,36,36,True,True,16,16-31,both_correct
train__c36__user7__1-2-2,user7,2,36,36,36,True,True,8,<=15,both_correct
train__c36__user7__1-2-3,user7,2,36,36,36,True,True,17,16-31,both_correct
train__c36__user7__3-2-1,user7,2,36,36,36,True,True,17,16-31,both_correct
train__c36__user7__3-2-2,user7,2,36,36,36,True,True,19,16-31,both_correct
train__c36__user7__3-2-3,user7,2,36,36,36,True,True,7,<=15,both_correct
train__c36__user7__3-3-1,user7,2,36,36,36,True,True,9,<=15,both_correct
train__c36__user7__3-3-3,user7,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user7__4-1-1,user7,2,36,36,36,True,True,15,<=15,both_correct
train__c36__user7__4-1-2,user7,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user7__4-1-3,user7,2,36,36,36,True,True,7,<=15,both_correct
train__c36__user7__5-2-1,user7,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user7__5-2-2,user7,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user7__5-2-3,user7,2,36,36,36,True,True,6,<=15,both_correct
train__c36__user7__5-3-1,user7,2,36,36,36,True,True,17,16-31,both_correct
train__c36__user7__5-3-2,user7,2,36,36,36,True,True,16,16-31,both_correct
train__c36__user7__5-3-3,user7,2,36,36,36,True,True,11,<=15,both_correct
train__c36__user7__6-1-1,user7,2,36,36,36,True,True,12,<=15,both_correct
train__c36__user7__6-1-2,user7,2,36,36,36,True,True,10,<=15,both_correct
train__c36__user7__6-1-3,user7,2,36,36,36,True,True,7,<=15,both_correct
train__c36__user7__6-3-1,user7,2,36,36,36,True,True,18,16-31,both_correct
train__c36__user7__6-3-3,user7,2,36,36,36,True,True,9,<=15,both_correct
train__c36__user8__1-2-1,user8,1,36,36,36,True,True,18,16-31,both_correct
train__c36__user8__1-2-2,user8,1,36,36,36,True,True,11,<=15,both_correct
train__c36__user8__1-2-3,user8,1,36,36,36,True,True,9,<=15,both_correct
train__c36__user8__2-2-1,user8,1,36,36,36,True,True,9,<=15,both_correct
train__c36__user8__2-2-2,user8,1,36,36,36,True,True,9,<=15,both_correct
train__c36__user8__2-2-3,user8,1,36,36,36,True,True,7,<=15,both_correct
train__c36__user8__3-3-1,user8,1,36,36,36,True,True,13,<=15,both_correct
train__c36__user8__3-3-2,user8,1,36,34,36,False,True,5,<=15,t2_only
train__c36__user8__3-3-3,user8,1,36,36,36,True,True,10,<=15,both_correct
train__c36__user8__4-2-1,user8,1,36,36,36,True,True,15,<=15,both_correct
train__c36__user8__4-2-2,user8,1,36,36,36,True,True,9,<=15,both_correct
train__c36__user8__4-2-3,user8,1,36,36,36,True,True,14,<=15,both_correct
train__c36__user8__6-2-1,user8,1,36,36,36,True,True,14,<=15,both_correct
train__c36__user8__6-2-2,user8,1,36,36,36,True,True,20,16-31,both_correct
train__c36__user9__1-2-1,user9,0,36,36,36,True,True,13,<=15,both_correct
train__c36__user9__1-2-2,user9,0,36,36,36,True,True,7,<=15,both_correct
train__c36__user9__1-2-3,user9,0,36,36,36,True,True,9,<=15,both_correct
train__c36__user9__2-2-1,user9,0,36,36,36,True,True,8,<=15,both_correct
train__c36__user9__2-2-2,user9,0,36,36,36,True,True,9,<=15,both_correct
train__c36__user9__2-2-3,user9,0,36,36,36,True,True,6,<=15,both_correct
train__c36__user9__2-3-1,user9,0,36,36,36,True,True,9,<=15,both_correct
train__c36__user9__2-3-2,user9,0,36,36,36,True,True,6,<=15,both_correct
train__c36__user9__2-3-3,user9,0,36,36,36,True,True,5,<=15,both_correct
train__c36__user9__3-2-1,user9,0,36,36,36,True,True,8,<=15,both_correct
train__c36__user9__3-2-2,user9,0,36,36,36,True,True,7,<=15,both_correct
train__c36__user9__3-2-3,user9,0,36,36,36,True,True,6,<=15,both_correct
train__c36__user9__3-3-1,user9,0,36,36,36,True,True,23,16-31,both_correct
train__c36__user9__3-3-2,user9,0,36,36,36,True,True,23,16-31,both_correct
train__c36__user9__3-3-3,user9,0,36,36,36,True,True,16,16-31,both_correct
train__c36__user9__4-2-1,user9,0,36,36,36,True,True,14,<=15,both_correct
train__c36__user9__4-2-2,user9,0,36,36,36,True,True,15,<=15,both_correct
train__c36__user9__4-2-3,user9,0,36,36,36,True,True,8,<=15,both_correct
train__c36__user9__4-3-1,user9,0,36,36,36,True,True,8,<=15,both_correct
train__c36__user9__4-3-2,user9,0,36,36,36,True,True,10,<=15,both_correct
train__c36__user9__4-3-3,user9,0,36,36,36,True,True,5,<=15,both_correct
train__c36__user9__5-3-1,user9,0,36,36,36,True,True,5,<=15,both_correct
train__c36__user9__5-3-2,user9,0,36,36,36,True,True,5,<=15,both_correct
train__c36__user9__5-3-3,user9,0,36,36,36,True,True,8,<=15,both_correct
train__c36__user9__7-2-1,user9,0,36,36,36,True,True,7,<=15,both_correct
train__c36__user9__7-2-2,user9,0,36,36,36,True,True,5,<=15,both_correct
train__c36__user9__7-2-3,user9,0,36,36,36,True,True,5,<=15,both_correct
train__c37__user16__6-2-1,user16,1,37,7,7,False,False,27,16-31,both_wrong
train__c37__user16__6-2-2,user16,1,37,7,7,False,False,25,16-31,both_wrong
train__c37__user16__6-2-3,user16,1,37,7,7,False,False,30,16-31,both_wrong
train__c37__user18__7-1-1,user18,0,37,6,20,False,False,6,<=15,both_wrong
train__c37__user18__7-1-2,user18,0,37,6,38,False,False,4,<=15,both_wrong
train__c37__user18__7-1-3,user18,0,37,6,6,False,False,5,<=15,both_wrong
train__c37__user18__7-2-1,user18,0,37,7,39,False,False,9,<=15,both_wrong
train__c37__user18__7-2-2,user18,0,37,8,1,False,False,4,<=15,both_wrong
train__c37__user18__7-2-3,user18,0,37,9,39,False,False,4,<=15,both_wrong
train__c37__user19__6-2-1,user19,2,37,6,6,False,False,19,16-31,both_wrong
train__c37__user19__6-2-2,user19,2,37,8,23,False,False,17,16-31,both_wrong
train__c37__user19__6-2-3,user19,2,37,8,8,False,False,17,16-31,both_wrong
train__c37__user19__7-1-1,user19,2,37,2,2,False,False,34,32-63,both_wrong
train__c37__user19__7-1-2,user19,2,37,2,2,False,False,18,16-31,both_wrong
train__c37__user19__7-1-3,user19,2,37,2,2,False,False,21,16-31,both_wrong
train__c37__user20__7-1-1,user20,0,37,7,7,False,False,59,32-63,both_wrong
train__c37__user20__7-1-2,user20,0,37,11,11,False,False,57,32-63,both_wrong
train__c37__user20__7-1-3,user20,0,37,7,7,False,False,37,32-63,both_wrong
train__c37__user21__7-1-1,user21,0,37,6,6,False,False,12,<=15,both_wrong
train__c37__user21__7-1-2,user21,0,37,6,6,False,False,13,<=15,both_wrong
train__c37__user21__7-1-3,user21,0,37,6,6,False,False,12,<=15,both_wrong
train__c37__user22__7-1-1,user22,2,37,6,6,False,False,17,16-31,both_wrong
train__c37__user22__7-1-2,user22,2,37,6,6,False,False,15,<=15,both_wrong
train__c37__user22__7-1-3,user22,2,37,6,6,False,False,6,<=15,both_wrong
train__c37__user2__7-1-1,user2,1,37,6,6,False,False,44,32-63,both_wrong
train__c37__user2__7-1-2,user2,1,37,7,6,False,False,29,16-31,both_wrong
train__c37__user2__7-1-3,user2,1,37,38,38,False,False,29,16-31,both_wrong
train__c37__user3__2-2-1,user3,0,37,7,37,False,True,54,32-63,t2_only
train__c37__user3__2-2-2,user3,0,37,6,6,False,False,13,<=15,both_wrong
train__c37__user3__2-2-3,user3,0,37,6,6,False,False,14,<=15,both_wrong
train__c37__user3__7-1-1,user3,0,37,6,6,False,False,10,<=15,both_wrong
train__c37__user3__7-1-2,user3,0,37,6,26,False,False,12,<=15,both_wrong
train__c37__user3__7-1-3,user3,0,37,23,23,False,False,9,<=15,both_wrong
train__c37__user6__6-2-1,user6,2,37,8,8,False,False,32,32-63,both_wrong
train__c37__user6__6-2-2,user6,2,37,0,0,False,False,10,<=15,both_wrong
train__c37__user6__6-2-3,user6,2,37,8,8,False,False,30,16-31,both_wrong
train__c37__user7__4-1-1,user7,2,37,28,6,False,False,32,32-63,both_wrong
train__c37__user7__4-1-2,user7,2,37,28,6,False,False,17,16-31,both_wrong
train__c37__user7__4-1-3,user7,2,37,15,9,False,False,12,<=15,both_wrong
train__c37__user8__7-1-1,user8,1,37,37,1,True,False,44,32-63,c1_only
train__c37__user8__7-1-2,user8,1,37,1,1,False,False,27,16-31,both_wrong
train__c37__user8__7-1-3,user8,1,37,37,37,True,True,28,16-31,both_correct
train__c37__user8__7-2-1,user8,1,37,10,10,False,False,31,16-31,both_wrong
train__c37__user8__7-2-2,user8,1,37,23,20,False,False,4,<=15,both_wrong
train__c37__user8__7-2-3,user8,1,37,10,10,False,False,20,16-31,both_wrong
train__c37__user9__6-2-1,user9,0,37,7,7,False,False,44,32-63,both_wrong
train__c37__user9__6-2-2,user9,0,37,6,24,False,False,29,16-31,both_wrong
train__c37__user9__6-2-3,user9,0,37,6,23,False,False,35,32-63,both_wrong
train__c37__user9__7-1-1,user9,0,37,6,6,False,False,19,16-31,both_wrong
train__c37__user9__7-1-2,user9,0,37,6,6,False,False,14,<=15,both_wrong
train__c37__user9__7-1-3,user9,0,37,8,8,False,False,29,16-31,both_wrong
train__c38__user16__7-1-1,user16,1,38,38,29,True,False,61,32-63,c1_only
train__c38__user16__7-1-2,user16,1,38,22,22,False,False,40,32-63,both_wrong
train__c38__user16__7-1-3,user16,1,38,9,9,False,False,25,16-31,both_wrong
train__c38__user18__7-1-1,user18,0,38,6,8,False,False,35,32-63,both_wrong
train__c38__user18__7-1-2,user18,0,38,6,5,False,False,25,16-31,both_wrong
train__c38__user18__7-1-3,user18,0,38,5,5,False,False,24,16-31,both_wrong
train__c38__user19__5-3-1,user19,2,38,23,23,False,False,24,16-31,both_wrong
train__c38__user19__5-3-2,user19,2,38,6,6,False,False,29,16-31,both_wrong
train__c38__user19__5-3-3,user19,2,38,23,23,False,False,17,16-31,both_wrong
train__c38__user19__7-1-1,user19,2,38,11,11,False,False,55,32-63,both_wrong
train__c38__user19__7-1-2,user19,2,38,10,10,False,False,70,>=64,both_wrong
train__c38__user1__7-1-1,user1,1,38,23,6,False,False,67,>=64,both_wrong
train__c38__user1__7-1-2,user1,1,38,23,6,False,False,57,32-63,both_wrong
train__c38__user1__7-1-3,user1,1,38,23,23,False,False,50,32-63,both_wrong
train__c38__user20__6-2-1,user20,0,38,11,4,False,False,40,32-63,both_wrong
train__c38__user20__6-2-2,user20,0,38,11,4,False,False,24,16-31,both_wrong
train__c38__user20__6-2-3,user20,0,38,11,4,False,False,33,32-63,both_wrong
train__c38__user20__7-1-1,user20,0,38,6,6,False,False,17,16-31,both_wrong
train__c38__user20__7-1-2,user20,0,38,7,6,False,False,28,16-31,both_wrong
train__c38__user20__7-1-3,user20,0,38,6,6,False,False,18,16-31,both_wrong
train__c38__user21__3-2-1,user21,0,38,20,20,False,False,24,16-31,both_wrong
train__c38__user21__3-2-2,user21,0,38,20,20,False,False,17,16-31,both_wrong
train__c38__user21__3-2-3,user21,0,38,7,7,False,False,10,<=15,both_wrong
train__c38__user21__7-1-1,user21,0,38,9,39,False,False,22,16-31,both_wrong
train__c38__user21__7-1-2,user21,0,38,9,39,False,False,17,16-31,both_wrong
train__c38__user21__7-1-3,user21,0,38,9,39,False,False,22,16-31,both_wrong
train__c38__user21__7-2-1,user21,0,38,7,1,False,False,16,16-31,both_wrong
train__c38__user21__7-2-2,user21,0,38,11,8,False,False,17,16-31,both_wrong
train__c38__user21__7-2-3,user21,0,38,8,1,False,False,18,16-31,both_wrong
train__c38__user22__5-1-1,user22,2,38,10,10,False,False,37,32-63,both_wrong
train__c38__user22__5-1-2,user22,2,38,6,7,False,False,23,16-31,both_wrong
train__c38__user22__5-1-3,user22,2,38,10,10,False,False,12,<=15,both_wrong
train__c38__user22__6-2-1,user22,2,38,28,28,False,False,35,32-63,both_wrong
train__c38__user22__6-2-2,user22,2,38,28,28,False,False,25,16-31,both_wrong
train__c38__user22__6-2-3,user22,2,38,28,28,False,False,28,16-31,both_wrong
train__c38__user2__2-2-1,user2,1,38,38,6,True,False,51,32-63,c1_only
train__c38__user2__2-2-2,user2,1,38,38,38,True,True,37,32-63,both_correct
train__c38__user2__2-2-3,user2,1,38,23,23,False,False,69,>=64,both_wrong
train__c38__user2__7-3-1,user2,1,38,6,6,False,False,72,>=64,both_wrong
train__c38__user2__7-3-2,user2,1,38,6,6,False,False,29,16-31,both_wrong
train__c38__user2__7-3-3,user2,1,38,6,6,False,False,31,16-31,both_wrong
train__c38__user3__2-2-1,user3,0,38,6,6,False,False,33,32-63,both_wrong
train__c38__user3__2-2-2,user3,0,38,7,7,False,False,22,16-31,both_wrong
train__c38__user3__2-2-3,user3,0,38,7,7,False,False,23,16-31,both_wrong
train__c38__user3__7-1-1,user3,0,38,7,39,False,False,42,32-63,both_wrong
train__c38__user3__7-1-2,user3,0,38,7,24,False,False,29,16-31,both_wrong
train__c38__user3__7-1-3,user3,0,38,7,39,False,False,25,16-31,both_wrong
train__c38__user6__7-1-1,user6,2,38,9,9,False,False,88,>=64,both_wrong
train__c38__user6__7-1-2,user6,2,38,9,9,False,False,64,>=64,both_wrong
train__c38__user6__7-1-3,user6,2,38,4,4,False,False,64,>=64,both_wrong
train__c39__user16__6-2-1,user16,1,39,7,7,False,False,39,32-63,both_wrong
train__c39__user16__6-2-2,user16,1,39,7,38,False,False,33,32-63,both_wrong
train__c39__user16__6-2-3,user16,1,39,7,7,False,False,45,32-63,both_wrong
train__c39__user18__7-1-1,user18,0,39,6,6,False,False,43,32-63,both_wrong
train__c39__user18__7-1-2,user18,0,39,6,7,False,False,23,16-31,both_wrong
train__c39__user18__7-1-3,user18,0,39,6,6,False,False,16,16-31,both_wrong
train__c39__user19__6-2-1,user19,2,39,23,23,False,False,22,16-31,both_wrong
train__c39__user19__6-2-2,user19,2,39,23,23,False,False,12,<=15,both_wrong
train__c39__user19__6-2-3,user19,2,39,23,23,False,False,26,16-31,both_wrong
train__c39__user19__7-1-1,user19,2,39,37,37,False,False,43,32-63,both_wrong
train__c39__user19__7-1-2,user19,2,39,7,7,False,False,27,16-31,both_wrong
train__c39__user19__7-1-3,user19,2,39,2,1,False,False,21,16-31,both_wrong
train__c39__user21__3-2-1,user21,0,39,20,20,False,False,29,16-31,both_wrong
train__c39__user21__3-2-2,user21,0,39,20,20,False,False,22,16-31,both_wrong
train__c39__user21__3-2-3,user21,0,39,20,7,False,False,11,<=15,both_wrong
train__c39__user21__6-1-1,user21,0,39,8,39,False,True,24,16-31,t2_only
train__c39__user21__6-1-2,user21,0,39,7,39,False,True,6,<=15,t2_only
train__c39__user21__6-1-3,user21,0,39,31,31,False,False,3,<=15,both_wrong
train__c39__user22__5-1-1,user22,2,39,10,7,False,False,25,16-31,both_wrong
train__c39__user22__5-1-2,user22,2,39,10,10,False,False,13,<=15,both_wrong
train__c39__user22__5-1-3,user22,2,39,10,10,False,False,8,<=15,both_wrong
train__c39__user2__2-2-1,user2,1,39,39,39,True,True,48,32-63,both_correct
train__c39__user2__2-2-2,user2,1,39,39,39,True,True,46,32-63,both_correct
train__c39__user2__2-2-3,user2,1,39,39,39,True,True,18,16-31,both_correct
train__c39__user3__2-2-2,user3,0,39,7,7,False,False,14,<=15,both_wrong
train__c39__user3__2-2-3,user3,0,39,8,7,False,False,31,16-31,both_wrong
train__c39__user6__6-2-1,user6,2,39,8,8,False,False,30,16-31,both_wrong
train__c39__user6__6-2-2,user6,2,39,37,37,False,False,13,<=15,both_wrong
train__c39__user6__6-2-3,user6,2,39,8,8,False,False,24,16-31,both_wrong
train__c39__user7__4-1-1,user7,2,39,31,31,False,False,13,<=15,both_wrong
train__c39__user7__4-1-3,user7,2,39,31,31,False,False,12,<=15,both_wrong
train__c39__user7__7-1-1,user7,2,39,6,6,False,False,41,32-63,both_wrong
train__c39__user7__7-1-2,user7,2,39,6,6,False,False,23,16-31,both_wrong
train__c39__user7__7-1-3,user7,2,39,23,31,False,False,10,<=15,both_wrong
train__c39__user9__6-2-1,user9,0,39,23,27,False,False,10,<=15,both_wrong
train__c39__user9__6-2-2,user9,0,39,33,23,False,False,6,<=15,both_wrong
train__c39__user9__6-2-3,user9,0,39,24,23,False,False,10,<=15,both_wrong
train__c39__user9__7-1-1,user9,0,39,6,6,False,False,16,16-31,both_wrong
train__c39__user9__7-1-2,user9,0,39,8,8,False,False,20,16-31,both_wrong
train__c39__user9__7-1-3,user9,0,39,8,38,False,False,12,<=15,both_wrong
